Location;Births
Less developed regions;628638.522
Less developed regions;634335.871
Less developed regions;632660.297
Less developed regions;632790.458
Less developed regions;635596.56
Less developed regions;638242.393
Less developed regions;640340.509
Less developed regions;639949.862
Less developed regions;637561.064
Less developed regions;633082.923
Less developed regions;628256.61
Less developed regions;622350.083
Less developed regions;616067.38
Less developed regions;609103.071
Less developed regions;600481.464
Less developed regions;590935.258
Less developed regions;580583.702
Less developed regions;569921.743
Less developed regions, excluding China;270136.988
Less developed regions, excluding China;300780.869
Less developed regions, excluding China;330494.43
Less developed regions, excluding China;357946.134
Less developed regions, excluding China;387307.767
Less developed regions, excluding China;418276.496
Less developed regions, excluding China;455636.795
Less developed regions, excluding China;478137.642
Less developed regions, excluding China;490299.022
Less developed regions, excluding China;499959.001
Less developed regions, excluding China;513268.035
Less developed regions, excluding China;528743.99
Less developed regions, excluding China;539043.732
Less developed regions, excluding China;548006.7
Less developed regions, excluding China;554112.601
Less developed regions, excluding China;559732.499
Less developed regions, excluding China;565094.538
Less developed regions, excluding China;569107.717
Less developed regions, excluding China;572225.975
Less developed regions, excluding China;573835.857
Less developed regions, excluding China;573791.527
Less developed regions, excluding China;571630.706
Less developed regions, excluding China;568779.57
Less developed regions, excluding China;564403.875
Less developed regions, excluding China;559538.7
Less developed regions, excluding China;553996.895
Less developed regions, excluding China;546989.378
Less developed regions, excluding China;539130.833
Less developed regions, excluding China;530342.586
Less developed regions, excluding China;521056.457
Less developed regions, excluding least developed countries;347356.451
Less developed regions, excluding least developed countries;364805.365
Less developed regions, excluding least developed countries;408757.671
Less developed regions, excluding least developed countries;445357.139
Less developed regions, excluding least developed countries;453512.093
Less developed regions, excluding least developed countries;444561.622
Less developed regions, excluding least developed countries;473704.92
Less developed regions, excluding least developed countries;516731.553
Less developed regions, excluding least developed countries;485583.258
Less developed regions, excluding least developed countries;471901.983
Less developed regions, excluding least developed countries;468827.437
Less developed regions, excluding least developed countries;475946.455
Less developed regions, excluding least developed countries;479686.113
Less developed regions, excluding least developed countries;476380.253
Less developed regions, excluding least developed countries;465175.39
Less developed regions, excluding least developed countries;456466.79
Less developed regions, excluding least developed countries;451155.599
Less developed regions, excluding least developed countries;446642.143
Less developed regions, excluding least developed countries;442187.057
Less developed regions, excluding least developed countries;436132.116
Less developed regions, excluding least developed countries;428867.696
Less developed regions, excluding least developed countries;420200.87
Less developed regions, excluding least developed countries;411924.928
Less developed regions, excluding least developed countries;403486.913
Less developed regions, excluding least developed countries;395561.246
Less developed regions, excluding least developed countries;387801.102
Less developed regions, excluding least developed countries;379232.015
Less developed regions, excluding least developed countries;370393.798
Less developed regions, excluding least developed countries;361349.649
Less developed regions, excluding least developed countries;352567.764
Less developed: Africa;57582.718
Less developed: Africa;63851.574
Less developed: Africa;71218.897
Less developed: Africa;79405.504
Less developed: Africa;89551.648
Less developed: Africa;101369.849
Less developed: Africa;114418.462
Less developed: Africa;126310.494
Less developed: Africa;136368.485
Less developed: Africa;148663.883
Less developed: Africa;163203.397
Less developed: Africa;180855.457
Less developed: Africa;199194.633
Less developed: Africa;212112.876
Less developed: Africa;225108.727
Less developed: Africa;238808.815
Less developed: Africa;253035.5
Less developed: Africa;266511.09
Less developed: Africa;278256.503
Less developed: Africa;287787.106
Less developed: Africa;295881.719
Less developed: Africa;302745.589
Less developed: Africa;308804.853
Less developed: Africa;313508.824
Less developed: Africa;316892.078
Less developed: Africa;318822.406
Less developed: Africa;319172.968
Less developed: Africa;318462.847
Less developed: Africa;316916.382
Less developed: Africa;314608.513
Less developed: Asia;299844.93
Less developed: Asia;311755.818
Less developed: Asia;349669.585
Less developed: Asia;382416.227
Less developed: Asia;385931.297
Less developed: Asia;370137.377
Less developed: Asia;393492.762
Less developed: Asia;432590.227
Less developed: Asia;400503.696
Less developed: Asia;385206.036
Less developed: Asia;379035.095
Less developed: Asia;379609.261
Less developed: Asia;374193.99
Less developed: Asia;367930.378
Less developed: Asia;354947.51
Less developed: Asia;343246.768
Less developed: Asia;333630.274
Less developed: Asia;324559.954
Less developed: Asia;316438.326
Less developed: Asia;307831.15
Less developed: Asia;298745.432
Less developed: Asia;288830.679
Less developed: Asia;279331.778
Less developed: Asia;270062.964
Less developed: Asia;261618.871
Less developed: Asia;253855.815
Less developed: Asia;245965.424
Less developed: Asia;238206.839
Less developed: Asia;230451.679
Less developed: Asia;223100.776
Less developed: Latin America and the Caribbean;38399.428
Less developed: Latin America and the Caribbean;43003.97
Less developed: Latin America and the Caribbean;47993.695
Less developed: Latin America and the Caribbean;50980.73
Less developed: Latin America and the Caribbean;53264.581
Less developed: Latin America and the Caribbean;56555.251
Less developed: Latin America and the Caribbean;58989.343
Less developed: Latin America and the Caribbean;59612.54
Less developed: Latin America and the Caribbean;59517.617
Less developed: Latin America and the Caribbean;58847.758
Less developed: Latin America and the Caribbean;56887.582
Less developed: Latin America and the Caribbean;54566.688
Less developed: Latin America and the Caribbean;53754.486
Less developed: Latin America and the Caribbean;52746.134
Less developed: Latin America and the Caribbean;51004.237
Less developed: Latin America and the Caribbean;49078.487
Less developed: Latin America and the Caribbean;47220.369
Less developed: Latin America and the Caribbean;45420.74
Less developed: Latin America and the Caribbean;43860.511
Less developed: Latin America and the Caribbean;42519.152
Less developed: Latin America and the Caribbean;41102.15
Less developed: Latin America and the Caribbean;39659.161
Less developed: Latin America and the Caribbean;38265.035
Less developed: Latin America and the Caribbean;36923.624
Less developed: Latin America and the Caribbean;35714.004
Less developed: Latin America and the Caribbean;34595.816
Less developed: Latin America and the Caribbean;33539.857
Less developed: Latin America and the Caribbean;32491.145
Less developed: Latin America and the Caribbean;31471.496
Less developed: Latin America and the Caribbean;30501.669
Less developed: Oceania;650.33
Less developed: Oceania;704.623
Less developed: Oceania;763.383
Less developed: Oceania;821.276
Less developed: Oceania;904.801
Less developed: Oceania;998.031
Less developed: Oceania;1080.134
Less developed: Oceania;1135.629
Less developed: Oceania;1215.738
Less developed: Oceania;1325.208
Less developed: Oceania;1389.643
Less developed: Oceania;1446.685
Less developed: Oceania;1495.413
Less developed: Oceania;1546.483
Less developed: Oceania;1599.823
Less developed: Oceania;1656.388
Less developed: Oceania;1710.417
Less developed: Oceania;1750.609
Less developed: Oceania;1785.169
Less developed: Oceania;1812.454
Less developed: Oceania;1831.763
Less developed: Oceania;1847.494
Less developed: Oceania;1854.944
Less developed: Oceania;1854.671
Less developed: Oceania;1842.427
Less developed: Oceania;1829.034
Less developed: Oceania;1803.215
Less developed: Oceania;1774.427
Less developed: Oceania;1744.145
Less developed: Oceania;1710.785
Liberia;227.949
Liberia;257.785
Liberia;288.559
Liberia;320.592
Liberia;365.536
Liberia;420.493
Liberia;483.237
Liberia;492.571
Liberia;455.579
Liberia;535.533
Liberia;631.882
Liberia;686.361
Liberia;744.171
Liberia;791.483
Liberia;849.588
Liberia;905.652
Liberia;955.191
Liberia;998.306
Liberia;1035.925
Liberia;1066.714
Liberia;1095.515
Liberia;1119.808
Liberia;1139.541
Liberia;1150.135
Liberia;1155.651
Liberia;1152.288
Liberia;1146.688
Liberia;1135.139
Liberia;1121.575
Liberia;1100.287
Libya;302.09
Libya;342.918
Libya;398.422
Libya;498.945
Libya;588.857
Libya;640.887
Libya;656.351
Libya;672.889
Libya;622.569
Libya;586.697
Libya;590.262
Libya;653.192
Libya;681.263
Libya;631.411
Libya;590.945
Libya;554.974
Libya;535.634
Libya;536.847
Libya;541.268
Libya;534.351
Libya;512.151
Libya;485.405
Libya;465.234
Libya;454.447
Libya;449.213
Libya;442.951
Libya;430.434
Libya;413.905
Libya;397.933
Libya;386.283
Liechtenstein;
Liechtenstein;
Liechtenstein;
Liechtenstein;
Liechtenstein;
Liechtenstein;
Liechtenstein;
Liechtenstein;
Liechtenstein;
Liechtenstein;
Liechtenstein;
Liechtenstein;
Liechtenstein;
Liechtenstein;
Liechtenstein;
Liechtenstein;
Liechtenstein;
Liechtenstein;
Liechtenstein;
Liechtenstein;
Liechtenstein;
Liechtenstein;
Liechtenstein;
Liechtenstein;
Liechtenstein;
Liechtenstein;
Liechtenstein;
Liechtenstein;
Liechtenstein;
Liechtenstein;
Lithuania;298.651
Lithuania;302.978
Lithuania;290.553
Lithuania;272.262
Lithuania;270.515
Lithuania;260.737
Lithuania;272.269
Lithuania;286.943
Lithuania;247.542
Lithuania;188.658
Lithuania;153.161
Lithuania;156.606
Lithuania;158.003
Lithuania;146.046
Lithuania;130.668
Lithuania;113.548
Lithuania;98.734
Lithuania;95.822
Lithuania;104.034
Lithuania;110.382
Lithuania;106.67
Lithuania;96.781
Lithuania;86.792
Lithuania;81.351
Lithuania;81.674
Lithuania;84.461
Lithuania;84.869
Lithuania;80.668
Lithuania;74.1
Lithuania;68.542
Low-income countries;33572.168
Low-income countries;37651.104
Low-income countries;41497.773
Low-income countries;46937.275
Low-income countries;52697.086
Low-income countries;58674.773
Low-income countries;66160.807
Low-income countries;73703.511
Low-income countries;82081.047
Low-income countries;91264.909
Low-income countries;99915.633
Low-income countries;109444.155
Low-income countries;117833.778
Low-income countries;125746.205
Low-income countries;134387.774
Low-income countries;142628.09
Low-income countries;150176.084
Low-income countries;156957.768
Low-income countries;163009.175
Low-income countries;167989.554
Low-income countries;172065.895
Low-income countries;175352.44
Low-income countries;177936.237
Low-income countries;179722.511
Low-income countries;180712.331
Low-income countries;181014.155
Low-income countries;180540.165
Low-income countries;179416.878
Low-income countries;177771.008
Low-income countries;175737.781
Lower-middle-income countries;173441.705
Lower-middle-income countries;191256.222
Lower-middle-income countries;207769.095
Lower-middle-income countries;224334.708
Lower-middle-income countries;243426.718
Lower-middle-income countries;263016.803
Lower-middle-income countries;286895.792
Lower-middle-income countries;300840.351
Lower-middle-income countries;306791.365
Lower-middle-income countries;310899.766
Lower-middle-income countries;318544.879
Lower-middle-income countries;324167.342
Lower-middle-income countries;323427.801
Lower-middle-income countries;324308.72
Lower-middle-income countries;325541.554
Lower-middle-income countries;326756.115
Lower-middle-income countries;327228.051
Lower-middle-income countries;326143.775
Lower-middle-income countries;324352.996
Lower-middle-income countries;322198.46
Lower-middle-income countries;320085.972
Lower-middle-income countries;317140.246
Lower-middle-income countries;314086.647
Lower-middle-income countries;309928.172
Lower-middle-income countries;305644.046
Lower-middle-income countries;301267.794
Lower-middle-income countries;296332.787
Lower-middle-income countries;291444.785
Lower-middle-income countries;286199.116
Lower-middle-income countries;280700.903
Luxembourg;22.202
Luxembourg;24.791
Luxembourg;26.463
Luxembourg;24.332
Luxembourg;20.452
Luxembourg;19.73
Luxembourg;21.049
Luxembourg;22.044
Luxembourg;25.816
Luxembourg;27.545
Luxembourg;26.405
Luxembourg;27.527
Luxembourg;29.978
Luxembourg;31.809
Luxembourg;32.927
Luxembourg;33.312
Luxembourg;33.833
Luxembourg;34.521
Luxembourg;35.675
Luxembourg;37.118
Luxembourg;38.403
Luxembourg;39.385
Luxembourg;40.23
Luxembourg;41.071
Luxembourg;42.056
Luxembourg;43.233
Luxembourg;44.431
Luxembourg;45.529
Luxembourg;46.477
Luxembourg;47.365
Madagascar;1058.186
Madagascar;1180.312
Madagascar;1315.4
Madagascar;1483.977
Madagascar;1693.974
Madagascar;1921.424
Madagascar;2121.458
Madagascar;2406.924
Madagascar;2767.059
Madagascar;3131.901
Madagascar;3364.095
Madagascar;3606.6
Madagascar;3872.083
Madagascar;4259.994
Madagascar;4650.814
Madagascar;4992.18
Madagascar;5275.856
Madagascar;5564.949
Madagascar;5857.087
Madagascar;6156.714
Madagascar;6415.892
Madagascar;6624.417
Madagascar;6801.377
Madagascar;6954.805
Madagascar;7079.034
Madagascar;7157.546
Madagascar;7200.58
Madagascar;7211.839
Madagascar;7173.428
Madagascar;7106.346
Malawi;776.297
Malawi;882.495
Malawi;1009.075
Malawi;1155.003
Malawi;1308.62
Malawi;1503.893
Malawi;1718.823
Malawi;2085.037
Malawi;2202.015
Malawi;2323.777
Malawi;2570.994
Malawi;2873.986
Malawi;2961.983
Malawi;3072.248
Malawi;3369.433
Malawi;3648.501
Malawi;3856.857
Malawi;4024.294
Malawi;4181.545
Malawi;4319.075
Malawi;4456.225
Malawi;4553.749
Malawi;4625.044
Malawi;4650.555
Malawi;4644.167
Malawi;4616.255
Malawi;4573.794
Malawi;4512.937
Malawi;4434.643
Malawi;4350.445
Malaysia;1427.848
Malaysia;1625.823
Malaysia;1845.383
Malaysia;1809.912
Malaysia;1882.603
Malaysia;2040.807
Malaysia;2282.646
Malaysia;2430.659
Malaysia;2618.311
Malaysia;2692.353
Malaysia;2373.618
Malaysia;2374.171
Malaysia;2506.214
Malaysia;2636.421
Malaysia;2647.388
Malaysia;2556.695
Malaysia;2417.403
Malaysia;2287.349
Malaysia;2225.266
Malaysia;2219.415
Malaysia;2226.888
Malaysia;2191.479
Malaysia;2114.784
Malaysia;2030.845
Malaysia;1973.379
Malaysia;1943.545
Malaysia;1932.427
Malaysia;1914.245
Malaysia;1877.743
Malaysia;1829.331
Maldives;16.641
Maldives;22.414
Maldives;26.322
Maldives;28.596
Maldives;30.362
Maldives;32.982
Maldives;42.087
Maldives;46.593
Maldives;42.859
Maldives;33.489
Maldives;29.067
Maldives;34.524
Maldives;37.652
Maldives;35.839
Maldives;32.116
Maldives;27.804
Maldives;26.273
Maldives;27.284
Maldives;28.383
Maldives;27.651
Maldives;25.503
Maldives;23.439
Maldives;22.548
Maldives;22.643
Maldives;22.849
Maldives;22.434
Maldives;21.392
Maldives;20.261
Maldives;19.571
Maldives;19.265
Mali;1250.531
Mali;1292.323
Mali;1356.782
Mali;1447.22
Mali;1565.297
Mali;1694.616
Mali;1841.366
Mali;1981.996
Mali;2205.621
Mali;2499.916
Mali;2889.663
Mali;3318.561
Mali;3634.677
Mali;3937.479
Mali;4309.099
Mali;4720.338
Mali;5092.393
Mali;5417.945
Mali;5660.521
Mali;5869.542
Mali;6052.664
Mali;6193.635
Mali;6308.195
Mali;6386.898
Mali;6403.265
Mali;6414.459
Mali;6379.28
Mali;6301.994
Mali;6215.902
Mali;6120.361
Malta;45.336
Malta;40.76
Malta;34.966
Malta;25.502
Malta;26.613
Malta;29.213
Malta;27.302
Malta;27.676
Malta;26.157
Malta;23.979
Malta;19.967
Malta;19.408
Malta;20.311
Malta;21.508
Malta;21.563
Malta;20.578
Malta;19.103
Malta;18.058
Malta;17.877
Malta;18.197
Malta;18.445
Malta;18.244
Malta;17.607
Malta;16.847
Malta;16.407
Malta;16.335
Malta;16.434
Malta;16.435
Malta;16.232
Malta;15.836
Marshall Islands;
Marshall Islands;
Marshall Islands;
Marshall Islands;
Marshall Islands;
Marshall Islands;
Marshall Islands;
Marshall Islands;
Marshall Islands;
Marshall Islands;
Marshall Islands;
Marshall Islands;
Marshall Islands;
Marshall Islands;
Marshall Islands;
Marshall Islands;
Marshall Islands;
Marshall Islands;
Marshall Islands;
Marshall Islands;
Marshall Islands;
Marshall Islands;
Marshall Islands;
Marshall Islands;
Marshall Islands;
Marshall Islands;
Marshall Islands;
Marshall Islands;
Marshall Islands;
Marshall Islands;
Martinique;48.583
Martinique;51.435
Martinique;52.375
Martinique;50.834
Martinique;42.343
Martinique;29.995
Martinique;28.397
Martinique;31.467
Martinique;29.943
Martinique;29.096
Martinique;28.2
Martinique;26.505
Martinique;22.212
Martinique;18.668
Martinique;17.882
Martinique;18.616
Martinique;19.114
Martinique;18.003
Martinique;15.983
Martinique;14.629
Martinique;14.268
Martinique;14.386
Martinique;14.429
Martinique;13.895
Martinique;12.862
Martinique;11.816
Martinique;11.204
Martinique;10.986
Martinique;10.861
Martinique;10.519
Mauritania;168.329
Mauritania;197.455
Mauritania;222.725
Mauritania;250.316
Mauritania;282.57
Mauritania;317.069
Mauritania;353.752
Mauritania;392.588
Mauritania;427.756
Mauritania;476.254
Mauritania;533.561
Mauritania;600.91
Mauritania;677.593
Mauritania;736.369
Mauritania;791.675
Mauritania;846.999
Mauritania;903.655
Mauritania;964.447
Mauritania;1023.494
Mauritania;1079.734
Mauritania;1129.498
Mauritania;1173.629
Mauritania;1215.411
Mauritania;1257.245
Mauritania;1292.184
Mauritania;1326.159
Mauritania;1351.567
Mauritania;1370.562
Mauritania;1386.387
Mauritania;1393.486
Mauritius;115.578
Mauritius;132.591
Mauritius;154.618
Mauritius;131.184
Mauritius;115.334
Mauritius;123.171
Mauritius;100.601
Mauritius;108.795
Mauritius;111.518
Mauritius;103.489
Mauritius;96.404
Mauritius;81.929
Mauritius;69.846
Mauritius;64.826
Mauritius;62.95
Mauritius;61.251
Mauritius;59.356
Mauritius;55.78
Mauritius;51.634
Mauritius;48.569
Mauritius;46.989
Mauritius;46.227
Mauritius;45.275
Mauritius;43.709
Mauritius;41.777
Mauritius;39.932
Mauritius;38.594
Mauritius;37.777
Mauritius;37.057
Mauritius;36.129
Mayotte;3.518
Mayotte;4.599
Mayotte;6.117
Mayotte;7.855
Mayotte;9.851
Mayotte;12.426
Mayotte;14.968
Mayotte;18.507
Mayotte;19.678
Mayotte;24.698
Mayotte;29.955
Mayotte;35.185
Mayotte;35.576
Mayotte;36.24
Mayotte;38.146
Mayotte;40.636
Mayotte;42.969
Mayotte;44.519
Mayotte;45.203
Mayotte;45.239
Mayotte;45.095
Mayotte;45.004
Mayotte;44.943
Mayotte;44.64
Mayotte;43.973
Mayotte;43.097
Mayotte;42.125
Mayotte;41.283
Mayotte;40.502
Mayotte;39.729
Melanesia;556.008
Melanesia;599.23
Melanesia;646.859
Melanesia;699.647
Melanesia;781.341
Melanesia;868.561
Melanesia;939.929
Melanesia;985.577
Melanesia;1065.535
Melanesia;1178.827
Melanesia;1249.058
Melanesia;1311.201
Melanesia;1367.805
Melanesia;1424.147
Melanesia;1479.053
Melanesia;1536.13
Melanesia;1590.91
Melanesia;1632.345
Melanesia;1668.606
Melanesia;1698.609
Melanesia;1721.278
Melanesia;1740.321
Melanesia;1750.966
Melanesia;1753.487
Melanesia;1744.374
Melanesia;1734.687
Melanesia;1713.076
Melanesia;1688.594
Melanesia;1662.46
Melanesia;1632.939
Mexico;7140.268
Mexico;8060.129
Mexico;9108.711
Mexico;10481.201
Mexico;11559.768
Mexico;11801.32
Mexico;11801.354
Mexico;12091.832
Mexico;12026.012
Mexico;11870.45
Mexico;11704.032
Mexico;11415.335
Mexico;11446.708
Mexico;11120.355
Mexico;10785.969
Mexico;10375.123
Mexico;9966.543
Mexico;9594.101
Mexico;9254.549
Mexico;8934.641
Mexico;8598.857
Mexico;8281.184
Mexico;8003.397
Mexico;7732.982
Mexico;7475.635
Mexico;7240.66
Mexico;7014.642
Mexico;6791.211
Mexico;6584.667
Mexico;6395.898
Micronesia;32.957
Micronesia;37.761
Micronesia;42.671
Micronesia;44.296
Micronesia;46.671
Micronesia;50.734
Micronesia;56.883
Micronesia;63.942
Micronesia;65.704
Micronesia;66.241
Micronesia;62.576
Micronesia;59.746
Micronesia;57.068
Micronesia;56.085
Micronesia;56.165
Micronesia;55.946
Micronesia;54.998
Micronesia;53.549
Micronesia;52.325
Micronesia;51.328
Micronesia;50.35
Micronesia;49.035
Micronesia;47.208
Micronesia;45.421
Micronesia;43.802
Micronesia;42.388
Micronesia;40.907
Micronesia;39.233
Micronesia;37.323
Micronesia;35.477
Micronesia (Fed. States of);8.374
Micronesia (Fed. States of);9.226
Micronesia (Fed. States of);10.347
Micronesia (Fed. States of);11.933
Micronesia (Fed. States of);12.441
Micronesia (Fed. States of);13.011
Micronesia (Fed. States of);15.583
Micronesia (Fed. States of);16.161
Micronesia (Fed. States of);16.737
Micronesia (Fed. States of);16.881
Micronesia (Fed. States of);15.023
Micronesia (Fed. States of);13.007
Micronesia (Fed. States of);12.54
Micronesia (Fed. States of);12.795
Micronesia (Fed. States of);13.176
Micronesia (Fed. States of);13.175
Micronesia (Fed. States of);12.602
Micronesia (Fed. States of);11.801
Micronesia (Fed. States of);11.256
Micronesia (Fed. States of);10.98
Micronesia (Fed. States of);10.857
Micronesia (Fed. States of);10.543
Micronesia (Fed. States of);9.934
Micronesia (Fed. States of);9.176
Micronesia (Fed. States of);8.47
Micronesia (Fed. States of);7.98
Micronesia (Fed. States of);7.636
Micronesia (Fed. States of);7.266
Micronesia (Fed. States of);6.756
Micronesia (Fed. States of);6.159
Middle Africa;6287.571
Middle Africa;7005.187
Middle Africa;7806.831
Middle Africa;8800.562
Middle Africa;10039.755
Middle Africa;11516.129
Middle Africa;13307.613
Middle Africa;15360.027
Middle Africa;17839.784
Middle Africa;20505.875
Middle Africa;23523.164
Middle Africa;27060.032
Middle Africa;30446.091
Middle Africa;33325.052
Middle Africa;36399.47
Middle Africa;39670.765
Middle Africa;42918.811
Middle Africa;45824.719
Middle Africa;48403.882
Middle Africa;50563.007
Middle Africa;52516.381
Middle Africa;54326.107
Middle Africa;55935.017
Middle Africa;57275.94
Middle Africa;58340.238
Middle Africa;59052.998
Middle Africa;59371.047
Middle Africa;59643.04
Middle Africa;59692.718
Middle Africa;59554.556
Middle-income countries;375559.767
Middle-income countries;392753.935
Middle-income countries;435101.894
Middle-income countries;470352.163
Middle-income countries;480850.638
Middle-income countries;474408.841
Middle-income countries;506199.997
Middle-income countries;550404.768
Middle-income countries;513806.011
Middle-income countries;499082.549
Middle-income countries;497918.42
Middle-income countries;505810.368
Middle-income countries;510031.58
Middle-income countries;507735.978
Middle-income countries;496381.815
Middle-income countries;487520.823
Middle-income countries;482668.584
Middle-income countries;479113.034
Middle-income countries;475713.834
Middle-income countries;470424.238
Middle-income countries;463710.846
Middle-income countries;455574.762
Middle-income countries;447949.574
Middle-income countries;440349.849
Middle-income countries;433359.828
Middle-income countries;426288.27
Middle-income countries;418099.617
Middle-income countries;409517.536
Middle-income countries;400663.337
Middle-income countries;391998.242
Monaco;
Monaco;
Monaco;
Monaco;
Monaco;
Monaco;
Monaco;
Monaco;
Monaco;
Monaco;
Monaco;
Monaco;
Monaco;
Monaco;
Monaco;
Monaco;
Monaco;
Monaco;
Monaco;
Monaco;
Monaco;
Monaco;
Monaco;
Monaco;
Monaco;
Monaco;
Monaco;
Monaco;
Monaco;
Monaco;
Mongolia;163.736
Mongolia;194.831
Mongolia;247.495
Mongolia;267.664
Mongolia;297.374
Mongolia;314.13
Mongolia;344.594
Mongolia;372.822
Mongolia;307.862
Mongolia;248.935
Mongolia;232.989
Mongolia;294.45
Mongolia;373.224
Mongolia;383.518
Mongolia;348.831
Mongolia;327.236
Mongolia;327.33
Mongolia;340.793
Mongolia;355.549
Mongolia;363.652
Mongolia;357.828
Mongolia;344.362
Mongolia;333.717
Mongolia;331.038
Mongolia;332.105
Mongolia;332.422
Mongolia;328.964
Mongolia;321.213
Mongolia;312.604
Mongolia;305.391
Montenegro;66.716
Montenegro;71.293
Montenegro;71.225
Montenegro;60.279
Montenegro;55.385
Montenegro;53.15
Montenegro;55.52
Montenegro;52.78
Montenegro;48.663
Montenegro;43.466
Montenegro;41.445
Montenegro;40.677
Montenegro;37.372
Montenegro;37.088
Montenegro;35.472
Montenegro;33.82
Montenegro;32.321
Montenegro;31.093
Montenegro;30.128
Montenegro;29.32
Montenegro;28.415
Montenegro;27.428
Montenegro;26.36
Montenegro;25.341
Montenegro;24.481
Montenegro;23.722
Montenegro;22.982
Montenegro;22.201
Montenegro;21.407
Montenegro;20.636
Montserrat;
Montserrat;
Montserrat;
Montserrat;
Montserrat;
Montserrat;
Montserrat;
Montserrat;
Montserrat;
Montserrat;
Montserrat;
Montserrat;
Montserrat;
Montserrat;
Montserrat;
Montserrat;
Montserrat;
Montserrat;
Montserrat;
Montserrat;
Montserrat;
Montserrat;
Montserrat;
Montserrat;
Montserrat;
Montserrat;
Montserrat;
Montserrat;
Montserrat;
Montserrat;
More developed regions;93814.379
More developed regions;95046.288
More developed regions;91755.265
More developed regions;84975.626
More developed regions;82451.848
More developed regions;79023.605
More developed regions;79126.218
More developed regions;78301.35
More developed regions;71425.379
More developed regions;66063.376
More developed regions;66013.631
More developed regions;69917.133
More developed regions;69132.585
More developed regions;66942.06
More developed regions;65007.478
More developed regions;63306.687
More developed regions;62500.718
More developed regions;62779.161
More developed regions;63245.814
More developed regions;63089.054
More developed regions;62283.019
More developed regions;61349.868
More developed regions;60721.968
More developed regions;60575.625
More developed regions;60726.172
More developed regions;60844.449
More developed regions;60702.984
More developed regions;60311.2
More developed regions;59895.352
More developed regions;59660.662
More developed: Asia;10126.11
More developed: Asia;8330.857
More developed: Asia;8404.482
More developed: Asia;9110.251
More developed: Asia;10277.141
More developed: Asia;8701.997
More developed: Asia;7691.956
More developed: Asia;6819.539
More developed: Asia;6170.098
More developed: Asia;5981.019
More developed: Asia;5689.177
More developed: Asia;5570.693
More developed: Asia;5387.738
More developed: Asia;4766.941
More developed: Asia;4391.359
More developed: Asia;4234.325
More developed: Asia;4195.927
More developed: Asia;4166.337
More developed: Asia;4101.332
More developed: Asia;3951.562
More developed: Asia;3736.867
More developed: Asia;3553.834
More developed: Asia;3456.087
More developed: Asia;3421.239
More developed: Asia;3394.347
More developed: Asia;3336.104
More developed: Asia;3236.574
More developed: Asia;3120.441
More developed: Asia;3019.926
More developed: Asia;2956.589
More developed: Europe;60499.321
More developed: Europe;61675.635
More developed: Europe;59250.333
More developed: Europe;54411.333
More developed: Europe;52100.461
More developed: Europe;50597.246
More developed: Europe;50152.471
More developed: Europe;48811.214
More developed: Europe;41738.902
More developed: Europe;37288.778
More developed: Europe;36892.161
More developed: Europe;39857.076
More developed: Europe;40215.988
More developed: Europe;38847.368
More developed: Europe;36606.517
More developed: Europe;34635.626
More developed: Europe;33795.439
More developed: Europe;34055.314
More developed: Europe;34539.817
More developed: Europe;34390.282
More developed: Europe;33487.896
More developed: Europe;32332.834
More developed: Europe;31510.392
More developed: Europe;31231.183
More developed: Europe;31300.244
More developed: Europe;31288.379
More developed: Europe;30955.375
More developed: Europe;30373.411
More developed: Europe;29773.044
More developed: Europe;29393.179
More developed: Northern America;21934.108
More developed: Northern America;23638.907
More developed: Northern America;22637.492
More developed: Northern America;19943.576
More developed: Northern America;18494.249
More developed: Northern America;18336.111
More developed: Northern America;19851.198
More developed: Northern America;21162.687
More developed: Northern America;21932.964
More developed: Northern America;21261.985
More developed: Northern America;21895.287
More developed: Northern America;22711.27
More developed: Northern America;21679.589
More developed: Northern America;21438.111
More developed: Northern America;22127.247
More developed: Northern America;22575.573
More developed: Northern America;22644.296
More developed: Northern America;22648.549
More developed: Northern America;22621.671
More developed: Northern America;22697.638
More developed: Northern America;22968.787
More developed: Northern America;23356.446
More developed: Northern America;23638.933
More developed: Northern America;23781.06
More developed: Northern America;23845.739
More developed: Northern America;23983.024
More developed: Northern America;24227.894
More developed: Northern America;24503.675
More developed: Northern America;24762.107
More developed: Northern America;24946.364
More developed: Oceania;1254.84
More developed: Oceania;1400.889
More developed: Oceania;1462.958
More developed: Oceania;1510.466
More developed: Oceania;1579.997
More developed: Oceania;1388.251
More developed: Oceania;1430.593
More developed: Oceania;1507.91
More developed: Oceania;1583.415
More developed: Oceania;1531.594
More developed: Oceania;1537.006
More developed: Oceania;1778.094
More developed: Oceania;1849.27
More developed: Oceania;1889.64
More developed: Oceania;1882.355
More developed: Oceania;1861.163
More developed: Oceania;1865.056
More developed: Oceania;1908.961
More developed: Oceania;1982.994
More developed: Oceania;2049.572
More developed: Oceania;2089.469
More developed: Oceania;2106.754
More developed: Oceania;2116.556
More developed: Oceania;2142.143
More developed: Oceania;2185.842
More developed: Oceania;2236.942
More developed: Oceania;2283.141
More developed: Oceania;2313.673
More developed: Oceania;2340.275
More developed: Oceania;2364.53
Morocco;2499.478
Morocco;2939.154
Morocco;3300.765
Morocco;3409.926
Morocco;3452.35
Morocco;3652.033
Morocco;3896.262
Morocco;3693.902
Morocco;3552.964
Morocco;3241.892
Morocco;3222.191
Morocco;3290.394
